"","date","count"
"3861",2023-04-30,3593308
"3862",2023-05-01,5515746
"3863",2023-05-02,6996238
"3864",2023-05-03,7436226
"3865",2023-05-04,7166213
"3866",2023-05-05,6411718
"3867",2023-05-06,4094136
"3868",2023-05-07,3805805
"3869",2023-05-08,7439210
"3870",2023-05-09,7319117
"3871",2023-05-10,7420946
"3872",2023-05-11,7193628
"3873",2023-05-12,6727821
"3874",2023-05-13,4184781
"3875",2023-05-14,4002228
"3876",2023-05-15,7580562
"3877",2023-05-16,7817596
"3878",2023-05-17,7556130
"3879",2023-05-18,6459887
"3880",2023-05-19,6085984
"3881",2023-05-20,3820514
"3882",2023-05-21,3824299
"3883",2023-05-22,6975773
"3884",2023-05-23,7504506
"3885",2023-05-24,7526935
"3886",2023-05-25,6852662
"3887",2023-05-26,6141869
"3888",2023-05-27,3699221
"3889",2023-05-28,3634513
"3890",2023-05-29,5406728
"3891",2023-05-30,6988050
"3892",2023-05-31,7157754
"3893",2023-06-01,7014239
"3894",2023-06-02,6280860
"3895",2023-06-03,3670661
"3896",2023-06-04,3762066
"3897",2023-06-05,6860610
"3898",2023-06-06,6888983
"3899",2023-06-07,6652932
"3900",2023-06-08,6806516
"3901",2023-06-09,5984020
"3902",2023-06-10,3759167
"3903",2023-06-11,3825018
"3904",2023-06-12,6654615
"3905",2023-06-13,6980140
"3906",2023-06-14,6879839
"3907",2023-06-15,6765396
"3908",2023-06-16,5806285
"3909",2023-06-17,3584664
"3910",2023-06-18,3576609
"3911",2023-06-19,6097983
"3912",2023-06-20,6773966
"3913",2023-06-21,6460233
"3914",2023-06-22,6150710
"3915",2023-06-23,5534919
"3916",2023-06-24,3459216
"3917",2023-06-25,3529910
"3918",2023-06-26,6007263
"3919",2023-06-27,6089617
"3920",2023-06-28,6151815
"3921",2023-06-29,5489721
"3922",2023-06-30,5211292
"3923",2023-07-01,3241619
"3924",2023-07-02,3218178
"3925",2023-07-03,5427629
"3926",2023-07-04,5112518
"3927",2023-07-05,6059217
"3928",2023-07-06,5898016
"3929",2023-07-07,5361795
"3930",2023-07-08,3203719
"3931",2023-07-09,3144038
"3932",2023-07-10,6060153
"3933",2023-07-11,6030151
"3934",2023-07-12,6254149
"3935",2023-07-13,5640874
"3936",2023-07-14,5035448
"3937",2023-07-15,2967628
"3938",2023-07-16,3057061
"3939",2023-07-17,5852355
"3940",2023-07-18,6017941
"3941",2023-07-19,6127535
"3942",2023-07-20,5523775
"3943",2023-07-21,4885681
"3944",2023-07-22,2867410
"3945",2023-07-23,2970590
"3946",2023-07-24,5357238
"3947",2023-07-25,5859009
"3948",2023-07-26,5956482
"3949",2023-07-27,5187661
"3950",2023-07-28,4919307
"3951",2023-07-29,3023217
"3952",2023-07-30,3062807
"3953",2023-07-31,5248699
"3954",2023-08-01,5396151
"3955",2023-08-02,5373937
"3956",2023-08-03,5602228
"3957",2023-08-04,4882220
"3958",2023-08-05,3009661
"3959",2023-08-06,2979436
"3960",2023-08-07,5260141
"3961",2023-08-08,5691632
"3962",2023-08-09,5803053
"3963",2023-08-10,5424101
"3964",2023-08-11,4824474
"3965",2023-08-12,3060645
"3966",2023-08-13,2922266
"3967",2023-08-14,5177585
"3968",2023-08-15,5406239
"3969",2023-08-16,5582495
"3970",2023-08-17,5407953
"3971",2023-08-18,5025071
"3972",2023-08-19,3100466
"3973",2023-08-20,2908599
"3974",2023-08-21,5473142
"3975",2023-08-22,5736655
"3976",2023-08-23,6414778
"3977",2023-08-24,6163298
"3978",2023-08-25,5627436
"3979",2023-08-26,3247473
"3980",2023-08-27,3248059
"3981",2023-08-28,6078052
"3982",2023-08-29,6405741
"3983",2023-08-30,6650278
"3984",2023-08-31,6377210
"3985",2023-09-01,5398730
"3986",2023-09-02,3224179
"3987",2023-09-03,3455257
"3988",2023-09-04,5484674
"3989",2023-09-05,6831272
"3990",2023-09-06,7193716
"3991",2023-09-07,6802066
"3992",2023-09-08,6195729
"3993",2023-09-09,3498130
"3994",2023-09-10,3564495
"3995",2023-09-11,6851930
"3996",2023-09-12,7544764
"3997",2023-09-13,7215064
"3998",2023-09-14,7008969
"3999",2023-09-15,6479353
"4000",2023-09-16,3516904
"4001",2023-09-17,3534662
"4002",2023-09-18,7309822
"4003",2023-09-19,7608886
"4004",2023-09-20,7488178
"4005",2023-09-21,6862071
"4006",2023-09-22,6410593
"4007",2023-09-23,4011634
"4008",2023-09-24,3548594
"4009",2023-09-25,6845864
"4010",2023-09-26,7204419
"4011",2023-09-27,7188019
"4012",2023-09-28,6526022
"4013",2023-09-29,5653322
"4014",2023-09-30,3165387
"4015",2023-10-01,3277506
"4016",2023-10-02,6268556
"4017",2023-10-03,6732379
"4018",2023-10-04,7073907
"4019",2023-10-05,7333411
"4020",2023-10-06,6350775
"4021",2023-10-07,3914921
"4022",2023-10-08,4034033
"4023",2023-10-09,6850646
"4024",2023-10-10,7527899
"4025",2023-10-11,7396136
"4026",2023-10-12,7347149
"4027",2023-10-13,6118040
"4028",2023-10-14,3759169
"4029",2023-10-15,3825723
"4030",2023-10-16,7162529
"4031",2023-10-17,7467600
"4032",2023-10-18,7534674
"4033",2023-10-19,7248753
"4034",2023-10-20,6189221
"4035",2023-10-21,4144534
"4036",2023-10-22,4110704
"4037",2023-10-23,6922128
"4038",2023-10-24,7147115
"4039",2023-10-25,7262463
"4040",2023-10-26,7223540
"4041",2023-10-27,5506707
"4042",2023-10-28,3485186
"4043",2023-10-29,3550234
"4044",2023-10-30,6670493
"4045",2023-10-31,6999002
"4046",2023-11-01,6494434
"4047",2023-11-02,7688600
"4048",2023-11-03,6432266
"4049",2023-11-04,3750686
"4050",2023-11-05,3659685
"4051",2023-11-06,7014749
"4052",2023-11-07,7505938
"4053",2023-11-08,7822505
"4054",2023-11-09,7015042
"4055",2023-11-10,5879921
"4056",2023-11-11,3563878
"4057",2023-11-12,3523029
"4058",2023-11-13,6653353
"4059",2023-11-14,7297097
"4060",2023-11-15,7162360
"4061",2023-11-16,6893915
"4062",2023-11-17,6142176
"4063",2023-11-18,3668948
"4064",2023-11-19,3729587
"4065",2023-11-20,7160252
"4066",2023-11-21,7072593
"4067",2023-11-22,6721000
"4068",2023-11-23,5842633
"4069",2023-11-24,5353700
"4070",2023-11-25,3636633
"4071",2023-11-26,3883596
"4072",2023-11-27,7032654
"4073",2023-11-28,7535726
"4074",2023-11-29,7685941
"4075",2023-11-30,7114963
"4076",2023-12-01,6263011
"4077",2023-12-02,3906315
"4078",2023-12-03,4057227
"4079",2023-12-04,6877560
"4080",2023-12-05,7005701
"4081",2023-12-06,7133944
"4082",2023-12-07,6635454
"4083",2023-12-08,6030725
"4084",2023-12-09,4001110
"4085",2023-12-10,4203979
"4086",2023-12-11,6872754
"4087",2023-12-12,6822270
"4088",2023-12-13,6462452
"4089",2023-12-14,6060357
"4090",2023-12-15,5565462
"4091",2023-12-16,3302047
"4092",2023-12-17,3370609
"4093",2023-12-18,5617962
"4094",2023-12-19,5655057
"4095",2023-12-20,5750012
"4096",2023-12-21,5230787
"4097",2023-12-22,4144588
"4098",2023-12-23,2729261
"4099",2023-12-24,2666663
"4100",2023-12-25,2927897
"4101",2023-12-26,3472765
"4102",2023-12-27,4082265
"4103",2023-12-28,3837257
"4104",2023-12-29,3340737
"4105",2023-12-30,2689059
"4106",2023-12-31,2485208
"4107",2024-01-01,2573914
"4108",2024-01-02,4409918
"4109",2024-01-03,5209847
"4110",2024-01-04,4994225
"4111",2024-01-05,4497432
"4112",2024-01-06,3142677
"4113",2024-01-07,3123033
"4114",2024-01-08,5710866
"4115",2024-01-09,6063609
"4116",2024-01-10,6468283
"4117",2024-01-11,6438443
"4118",2024-01-12,6004999
"4119",2024-01-13,3405057
"4120",2024-01-14,3461790
"4121",2024-01-15,5568217
"4122",2024-01-16,6565146
"4123",2024-01-17,7042337
"4124",2024-01-18,6634970
"4125",2024-01-19,7675749
"4126",2024-01-20,4418848
"4127",2024-01-21,5802762
"4128",2024-01-22,6759490
"4129",2024-01-23,7416773
"4130",2024-01-24,9548835
"4131",2024-01-25,8916752
"4132",2024-01-26,5570840
"4133",2024-01-27,3313669
"4134",2024-01-28,3330855
"4135",2024-01-29,6860422
"4136",2024-01-30,7226919
"4137",2024-01-31,7003647
"4138",2024-02-01,6543798
"4139",2024-02-02,5697563
"4140",2024-02-03,3307175
"4141",2024-02-04,3549039
"4142",2024-02-05,6349472
"4143",2024-02-06,6459297
"4144",2024-02-07,6482935
"4145",2024-02-08,6341505
"4146",2024-02-09,5617536
"4147",2024-02-10,3650346
"4148",2024-02-11,3175864
"4149",2024-02-12,5586874
"4150",2024-02-13,6080546
"4151",2024-02-14,6102934
"4152",2024-02-15,5833743
"4153",2024-02-16,5552141
"4154",2024-02-17,3794402
"4155",2024-02-18,3626193
"4156",2024-02-19,6132355
"4157",2024-02-20,6554440
"4158",2024-02-21,6863075
"4159",2024-02-22,6850810
"4160",2024-02-23,5619425
"4161",2024-02-24,3552139
"4162",2024-02-25,4262286
"4163",2024-02-26,6875566
"4164",2024-02-27,7204731
"4165",2024-02-28,6842981
"4166",2024-02-29,6506543
"4167",2024-03-01,6013926
"4168",2024-03-02,3384818
"4169",2024-03-03,3589205
"4170",2024-03-04,7038658
"4171",2024-03-05,6986577
"4172",2024-03-06,7073047
"4173",2024-03-07,6824725
"4174",2024-03-08,5896286
"4175",2024-03-09,3827413
"4176",2024-03-10,3397234
"4177",2024-03-11,6344741
"4178",2024-03-12,6697653
"4179",2024-03-13,6815123
"4180",2024-03-14,6449855
"4181",2024-03-15,5578010
"4182",2024-03-16,3359826
"4183",2024-03-17,3290834
"4184",2024-03-18,6250379
"4185",2024-03-19,6654687
"4186",2024-03-20,6560636
"4187",2024-03-21,6767230
"4188",2024-03-22,5512892
"4189",2024-03-23,3324025
"4190",2024-03-24,3257931
"4191",2024-03-25,5938838
"4192",2024-03-26,6449289
"4193",2024-03-27,6465705
"4194",2024-03-28,5833540
"4195",2024-03-29,4331445
"4196",2024-03-30,3227701
"4197",2024-03-31,3070191
"4198",2024-04-01,5331454
"4199",2024-04-02,6579082
"4200",2024-04-03,6941608
"4201",2024-04-04,6126797
"4202",2024-04-05,7997164
"4203",2024-04-06,3245497
"4204",2024-04-07,3492539
"4205",2024-04-08,6779761
"4206",2024-04-09,6275850
"4207",2024-04-10,6388522
"4208",2024-04-11,6479616
"4209",2024-04-12,5761774
"4210",2024-04-13,3000877
"4211",2024-04-14,2976369
"4212",2024-04-15,5955176
"4213",2024-04-16,6625223
"4214",2024-04-17,7284981
"4215",2024-04-18,6505617
"4216",2024-04-19,5819909
"4217",2024-04-20,4196875
"4218",2024-04-21,3604466
"4219",2024-04-22,6582261
"4220",2024-04-23,6837401
"4221",2024-04-24,6709503
"4222",2024-04-25,7575391
"4223",2024-04-26,6682748
"4224",2024-04-27,3782670
"4225",2024-04-28,4040117
"4226",2024-04-29,7229233
"4227",2024-04-30,7029666
"4228",2024-05-01,6930314
"4229",2024-05-02,7430048
"4230",2024-05-03,6420068
"4231",2024-05-04,3864987
"4232",2024-05-05,3916486
"4233",2024-05-06,7030550
"4234",2024-05-07,7194244
"4235",2024-05-08,7319090
"4236",2024-05-09,6282174
"4237",2024-05-10,5874881
"4238",2024-05-11,3699339
"4239",2024-05-12,3663116
"4240",2024-05-13,6765044
"4241",2024-05-14,6954960
"4242",2024-05-15,7273922
"4243",2024-05-16,6773690
"4244",2024-05-17,6069390
"4245",2024-05-18,3580638
"4246",2024-05-19,3673827
"4247",2024-05-20,5874744
"4248",2024-05-21,6728787
"4249",2024-05-22,7219644
"4250",2024-05-23,6449487
"4251",2024-05-24,6013747
"4252",2024-05-25,3549886
"4253",2024-05-26,3694920
"4254",2024-05-27,5918996
"4255",2024-05-28,6577610
"4256",2024-05-29,7108489
"4257",2024-05-30,6222467
"4258",2024-05-31,6023827
"4259",2024-06-01,3781953
"4260",2024-06-02,3748910
"4261",2024-06-03,6187325
"4262",2024-06-04,6606718
"4263",2024-06-05,6630543
"4264",2024-06-06,6004354
"4265",2024-06-07,5487974
"4266",2024-06-08,3131261
"4267",2024-06-09,3139451
"4268",2024-06-10,5782581
"4269",2024-06-11,6455667
"4270",2024-06-12,6808953
"4271",2024-06-13,6318220
"4272",2024-06-14,5295193
"4273",2024-06-15,3181169
"4274",2024-06-16,3328119
"4275",2024-06-17,5718803
"4276",2024-06-18,5861922
"4277",2024-06-19,5981528
"4278",2024-06-20,5556288
"4279",2024-06-21,5076656
"4280",2024-06-22,3318104
"4281",2024-06-23,3175564
"4282",2024-06-24,5591023
"4283",2024-06-25,5701281
"4284",2024-06-26,5718714
"4285",2024-06-27,5644842
"4286",2024-06-28,5017574
"4287",2024-06-29,2983592
"4288",2024-06-30,3154860
"4289",2024-07-01,5584059
"4290",2024-07-02,5290107
"4291",2024-07-03,6085936
"4292",2024-07-04,5036640
"4293",2024-07-05,4688584
"4294",2024-07-06,3063067
"4295",2024-07-07,2992946
"4296",2024-07-08,5547745
"4297",2024-07-09,5650400
"4298",2024-07-10,5653550
"4299",2024-07-11,5462976
"4300",2024-07-12,5171876
"4301",2024-07-13,3116092
"4302",2024-07-14,3062445
"4303",2024-07-15,5529470
"4304",2024-07-16,5819328
"4305",2024-07-17,5933888
"4306",2024-07-18,5415537
"4307",2024-07-19,4868237
"4308",2024-07-20,3414900
"4309",2024-07-21,3522025
"4310",2024-07-22,5676242
"4311",2024-07-23,5940207
"4312",2024-07-24,5970297
"4313",2024-07-25,5653648
"4314",2024-07-26,5084284
"4315",2024-07-27,3075508
"4316",2024-07-28,3095927
"4317",2024-07-29,5356424
"4318",2024-07-30,5653378
"4319",2024-07-31,5554800
"4320",2024-08-01,5761060
"4321",2024-08-02,4851682
"4322",2024-08-03,3481084
"4323",2024-08-04,3934911
"4324",2024-08-05,5772062
"4325",2024-08-06,6051160
"4326",2024-08-07,5984616
"4327",2024-08-08,6116861
"4328",2024-08-09,5131921
"4329",2024-08-10,3741192
"4330",2024-08-11,3671511
"4331",2024-08-12,5700937
"4332",2024-08-13,5708372
"4333",2024-08-14,5451607
"4334",2024-08-15,5408730
"4335",2024-08-16,5103793
"4336",2024-08-17,3251717
"4337",2024-08-18,3329937
"4338",2024-08-19,5984719
"4339",2024-08-20,7173822
"4340",2024-08-21,7248952
"4341",2024-08-22,6472338
"4342",2024-08-23,5613300
"4343",2024-08-24,3686359
"4344",2024-08-25,3543243
"4345",2024-08-26,5891899
"4346",2024-08-27,6463365
"4347",2024-08-28,6817994
"4348",2024-08-29,6700419
"4349",2024-08-30,5680410
"4350",2024-08-31,3498292
"4351",2024-09-01,3562144
"4352",2024-09-02,6013700
"4353",2024-09-03,7118959
"4354",2024-09-04,7453345
"4355",2024-09-05,7125788
"4356",2024-09-06,6276196
"4357",2024-09-07,3505472
"4358",2024-09-08,3972416
"4359",2024-09-09,7123596
"4360",2024-09-10,7648906
"4361",2024-09-11,8120241
"4362",2024-09-12,7452130
"4363",2024-09-13,5599118
"4364",2024-09-14,3143655
"4365",2024-09-15,2894627
"4366",2024-09-16,5809733
"4367",2024-09-17,6187665
"4368",2024-09-18,6736556
"4369",2024-09-19,6653853
"4370",2024-09-20,5870997
"4371",2024-09-21,3405477
"4372",2024-09-22,3577039
"4373",2024-09-23,7297344
"4374",2024-09-24,7540333
"4375",2024-09-25,7501789
"4376",2024-09-26,7493627
"4377",2024-09-27,6144066
"4378",2024-09-28,3969427
"4379",2024-09-29,3887028
"4380",2024-09-30,6535907
"4381",2024-10-01,6780540
"4382",2024-10-02,7033761
"4383",2024-10-03,6593879
"4384",2024-10-04,6135719
"4385",2024-10-05,4028103
"4386",2024-10-06,4061415
"4387",2024-10-07,7099772
"4388",2024-10-08,7586736
"4389",2024-10-09,7711679
"4390",2024-10-10,7553590
"4391",2024-10-11,6733802
"4392",2024-10-12,4180230
"4393",2024-10-13,4179044
"4394",2024-10-14,7117971
"4395",2024-10-15,7685068
"4396",2024-10-16,7979229
"4397",2024-10-17,7467499
"4398",2024-10-18,6552811
"4399",2024-10-19,3829118
"4400",2024-10-20,4072471
"4401",2024-10-21,7316679
"4402",2024-10-22,7852952
"4403",2024-10-23,7927751
"4404",2024-10-24,7839920
"4405",2024-10-25,6887092
"4406",2024-10-26,4557849
"4407",2024-10-27,4561357
"4408",2024-10-28,7487001
"4409",2024-10-29,7690459
"4410",2024-10-30,8578210
"4411",2024-10-31,8044494
"4412",2024-11-01,6549776
"4413",2024-11-02,4732707
"4414",2024-11-03,4642729
"4415",2024-11-04,7793272
"4416",2024-11-05,8081156
"4417",2024-11-06,7762653
"4418",2024-11-07,7773695
"4419",2024-11-08,7176513
"4420",2024-11-09,4441007
"4421",2024-11-10,4437641
"4422",2024-11-11,7447484
"4423",2024-11-12,7742106
"4424",2024-11-13,7689718
"4425",2024-11-14,7837042
"4426",2024-11-15,6695959
"4427",2024-11-16,4321037
"4428",2024-11-17,4632915
"4429",2024-11-18,7694146
"4430",2024-11-19,7796830
"4431",2024-11-20,7912751
"4432",2024-11-21,7786231
"4433",2024-11-22,6750823
"4434",2024-11-23,4609874
"4435",2024-11-24,4570172
"4436",2024-11-25,7404976
"4437",2024-11-26,7738691
"4438",2024-11-27,7373146
"4439",2024-11-28,6668537
"4440",2024-11-29,6205021
"4441",2024-11-30,4454582
"4442",2024-12-01,4368451
"4443",2024-12-02,7462198
"4444",2024-12-03,7635874
"4445",2024-12-04,7593051
"4446",2024-12-05,7151640
"4447",2024-12-06,5885570
"4448",2024-12-07,3989001
"4449",2024-12-08,4180854
"4450",2024-12-09,6644312
"4451",2024-12-10,6625699
"4452",2024-12-11,7095093
"4453",2024-12-12,6377696
"4454",2024-12-13,5418960
"4455",2024-12-14,3753642
"4456",2024-12-15,3489419
"4457",2024-12-16,6083353
"4458",2024-12-17,6439583
"4459",2024-12-18,6062804
"4460",2024-12-19,5823030
"4461",2024-12-20,4847204
"4462",2024-12-21,3139464
"4463",2024-12-22,3252608
"4464",2024-12-23,4136442
"4465",2024-12-24,3398638
"4466",2024-12-25,3410324
"4467",2024-12-26,3580634
"4468",2024-12-27,3716148
"4469",2024-12-28,3067486
"4470",2024-12-29,3348172
"4471",2024-12-30,4983791
"4472",2024-12-31,4525270
"4473",2025-01-01,3915839
"4474",2025-01-02,5022725
"4475",2025-01-03,5239494
"4476",2025-01-04,3944974
"4477",2025-01-05,3393713
"4478",2025-01-06,5552282
"4479",2025-01-07,6096667
"4480",2025-01-08,6450585
"4481",2025-01-09,6132152
"4482",2025-01-10,5935402
"4483",2025-01-11,3285600
"4484",2025-01-12,3523154
"4485",2025-01-13,6332924
"4486",2025-01-14,6576714
"4487",2025-01-15,6948130
"4488",2025-01-16,6645096
"4489",2025-01-17,6053820
"4490",2025-01-18,3552661
"4491",2025-01-19,3770730
"4492",2025-01-20,6025424
"4493",2025-01-21,6824786
"4494",2025-01-22,7277963
"4495",2025-01-23,6832368
"4496",2025-01-24,6204599
"4497",2025-01-25,3650567
"4498",2025-01-26,3746646
"4499",2025-01-27,6582271
"4500",2025-01-28,6816455
"4501",2025-01-29,6854020
"4502",2025-01-30,6904704
"4503",2025-01-31,5770462
"4504",2025-02-01,3172366
"4505",2025-02-02,3288703
"4506",2025-02-03,6210140
"4507",2025-02-04,7012279
"4508",2025-02-05,7695119
"4509",2025-02-06,7068226
"4510",2025-02-07,6401250
"4511",2025-02-08,4248912
"4512",2025-02-09,4065311
"4513",2025-02-10,7091403
"4514",2025-02-11,7630308
"4515",2025-02-12,7777992
"4516",2025-02-13,7327346
"4517",2025-02-14,6617244
"4518",2025-02-15,3979987
"4519",2025-02-16,4247970
"4520",2025-02-17,6941049
"4521",2025-02-18,7472448
"4522",2025-02-19,7794427
"4523",2025-02-20,8021733
"4524",2025-02-21,6561769
"4525",2025-02-22,4171579
"4526",2025-02-23,4487569
"4527",2025-02-24,7591480
"4528",2025-02-25,7927220
"4529",2025-02-26,7883444
"4530",2025-02-27,7818471
"4531",2025-02-28,6584807
"4532",2025-03-01,4327872
"4533",2025-03-02,4290907
"4534",2025-03-03,7358293
"4535",2025-03-04,7916908
"4536",2025-03-05,7948343
"4537",2025-03-06,7821091
"4538",2025-03-07,6676112
"4539",2025-03-08,4199254
"4540",2025-03-09,4244519
"4541",2025-03-10,7475532
"4542",2025-03-11,8006594
"4543",2025-03-12,7867365
"4544",2025-03-13,7597719
"4545",2025-03-14,6719566
"4546",2025-03-15,4599485
"4547",2025-03-16,4312923
"4548",2025-03-17,7541836
"4549",2025-03-18,7979898
"4550",2025-03-19,7742319
"4551",2025-03-20,7815850
"4552",2025-03-21,6721872
"4553",2025-03-22,4349020
"4554",2025-03-23,4410034
"4555",2025-03-24,7615929
"4556",2025-03-25,7896194
"4557",2025-03-26,7975325
"4558",2025-03-27,7637806
"4559",2025-03-28,6950548
"4560",2025-03-29,4185864
"4561",2025-03-30,4066443
"4562",2025-03-31,6748140
"4563",2025-04-01,7707446
"4564",2025-04-02,7498629
"4565",2025-04-03,7572989
"4566",2025-04-04,6107324
"4567",2025-04-05,4213552
"4568",2025-04-06,4180624
"4569",2025-04-07,7933960
"4570",2025-04-08,8322883
"4571",2025-04-09,8859506
"4572",2025-04-10,8236545
"4573",2025-04-11,7388010
"4574",2025-04-12,5695150
"4575",2025-04-13,4896938
"4576",2025-04-14,8217329
"4577",2025-04-15,8842411
"4578",2025-04-16,8865162
"4579",2025-04-17,7783220
"4580",2025-04-18,6094854
"4581",2025-04-19,4348378
"4582",2025-04-20,4302869
"4583",2025-04-21,6726258
"4584",2025-04-22,8329742
"4585",2025-04-23,8202527
"4586",2025-04-24,8482436
"4587",2025-04-25,6742025
"4588",2025-04-26,4843490
"4589",2025-04-27,6654336
"4590",2025-04-28,8731313
"4591",2025-04-29,7427333
"4592",2025-04-30,6708160
"4593",2025-05-01,5523741
"4594",2025-05-02,5825465
"4595",2025-05-03,3996751
"4596",2025-05-04,4368510
"4597",2025-05-05,7597300
"4598",2025-05-06,7558972
"4599",2025-05-07,8173573
"4600",2025-05-08,7129055
"4601",2025-05-09,6269477
"4602",2025-05-10,4000260
"4603",2025-05-11,3867436
"4604",2025-05-12,8347253
"4605",2025-05-13,9217534
"4606",2025-05-14,7293153
"4607",2025-05-15,7062904
"4608",2025-05-16,6573870
"4609",2025-05-17,3712927
"4610",2025-05-18,3839704
"4611",2025-05-19,6962196
"4612",2025-05-20,7299247
"4613",2025-05-21,7081806
"4614",2025-05-22,6834563
"4615",2025-05-23,6031031
"4616",2025-05-24,4028534
"4617",2025-05-25,3790118
"4618",2025-05-26,5759576
"4619",2025-05-27,7048994
"4620",2025-05-28,6976974
"4621",2025-05-29,6145686
"4622",2025-05-30,5508939
"4623",2025-05-31,3529938
"4624",2025-06-01,3894388
"4625",2025-06-02,6056255
"4626",2025-06-03,6538585
"4627",2025-06-04,6579762
"4628",2025-06-05,6505148
"4629",2025-06-06,5655136
"4630",2025-06-07,3583484
"4631",2025-06-08,3582759
"4632",2025-06-09,5954888
"4633",2025-06-10,6316451
"4634",2025-06-11,6309441
"4635",2025-06-12,6196955
"4636",2025-06-13,5590663
"4637",2025-06-14,3653667
"4638",2025-06-15,3652548
"4639",2025-06-16,6201844
"4640",2025-06-17,6773939
"4641",2025-06-18,6853039
"4642",2025-06-19,5697763
"4643",2025-06-20,5236620
"4644",2025-06-21,3584367
"4645",2025-06-22,3380003
"4646",2025-06-23,5910324
"4647",2025-06-24,6181206
